,iter,emin,light,heavy,frac_l,frac_h,SMD
790,263,16.0,792.0460529560393,733.7595868940627,0.13015476304912044,0.41949437662212824,4.807360906402649
791,263,32.0,792.0460529560393,719.1879703785686,0.059746400171932085,0.44394297585786946,7.452800802286862
792,264,8.0,786.0685792533054,727.3077215162473,0.25506872852233675,0.23943298969072166,1.9440006475456062
793,264,16.0,786.0685792533054,727.3077215162473,0.16362400466109925,0.33977471353660904,4.973752188494225
794,264,32.0,786.0685792533054,727.3077215162473,0.07463964606821749,0.5437419723134009,7.95419713722535
795,265,8.0,787.235436805497,746.1225742762132,0.25333907798362776,0.4218009478672986,2.005775634949815
796,265,16.0,787.235436805497,746.1225742762132,0.15180722891566265,0.5460240963855422,5.012563259895091
797,265,32.0,766.6790055408551,725.5661430115713,0.14025356576862125,0.5244921481054603,7.369032812823511
798,266,8.0,797.3721417158017,746.1956526910981,0.19706826264203314,0.41920374707259955,2.003437780567137
799,266,16.0,780.3133120409004,746.1956526910981,0.19123931623931623,0.5395299145299145,4.983297273014988
800,266,32.0,780.3133120409004,729.1368230161969,0.08973900607794065,0.5595995709688952,7.8800169326861536
801,267,8.0,787.166750838732,748.102662839236,0.24692948552778493,0.44052220218156835,1.923503760730121
802,267,16.0,787.166750838732,748.102662839236,0.15886844166014097,0.5698903680501175,5.129658757281283
803,267,32.0,767.634706838984,728.5706188394879,0.1388577041818692,0.5552904855458883,8.106446603325171
804,268,8.0,805.2187594904892,746.3889376994571,0.16359847169155958,0.4215873567210837,2.071590318329867
805,268,16.0,785.6088188934784,746.3889376994571,0.16129032258064516,0.553763440860215,5.245905838742422
806,268,32.0,785.6088188934784,726.7789971024463,0.07116801373292325,0.5371575709891996,7.910668718041807
807,269,8.0,791.5438847525002,737.9270155818293,0.2273444347063979,0.3416301489921122,2.023024778024878
808,269,16.0,791.5438847525002,737.9270155818293,0.13693467336683418,0.46656358716660223,4.817163578135055
809,269,32.0,773.6715950289432,720.0547258582724,0.10918605473446008,0.4542111590410862,7.686897229750099
810,270,8.0,793.3772674558137,743.3649842882104,0.22529953116860565,0.3842681021010592,2.1013446521528554
811,270,16.0,793.3772674558137,726.6942232323427,0.1295934323690383,0.33620015637216577,5.140506684400929
812,270,32.0,793.3772674558137,726.6942232323427,0.056033247348810544,0.5442820292347378,8.268850642538979
813,271,8.0,794.1891859544277,746.8491819632976,0.21272140301893377,0.43329552395078963,2.0193743886287696
814,271,16.0,794.1891859544277,731.069180632921,0.12629957643434733,0.3861185983827493,5.0814766569093575
815,271,32.0,778.409184624051,731.069180632921,0.1001482108829134,0.5842331851224504,8.517441575258873
816,272,8.0,784.0436547152926,744.6672571034526,0.26584779247551965,0.4046555574643532,1.9865135442787474
817,272,16.0,784.0436547152926,744.6672571034526,0.16897262290256107,0.5326268275929742,5.245329791050408
818,272,32.0,764.3554559093726,724.9790582975326,0.15922565897564112,0.5173226659047074,7.761572873566063
819,273,8.0,793.0850822425064,739.7115600439419,0.2182741116751269,0.3541046735515491,2.0105539354691944
820,273,16.0,793.0850822425064,739.7115600439419,0.12966544188744925,0.4830787081802359,4.905408364550635
821,273,32.0,775.2939081763183,721.9203859777537,0.1041875089323996,0.4744890667428898,7.869563160168935
822,274,8.0,793.0109267997238,746.3369031670234,0.21910112359550563,0.4159031979256698,2.019385691038706
823,274,16.0,793.0109267997238,730.7788952894565,0.12889491000580608,0.38068511708922004,5.363701232017765
824,274,32.0,793.0109267997238,715.2208874118896,0.05765791544459546,0.39065741469346876,8.505051747555529
825,275,8.0,795.5116769574328,745.0328622171176,0.2018421052631579,0.41149122807017546,2.058293793937709
826,275,16.0,795.5116769574328,728.2065906370125,0.1178733478003551,0.3579601499309529,5.07022789026982
827,275,32.0,778.6854053773277,728.2065906370125,0.0989631748301752,0.5474436896675009,8.031194544168311
828,276,8.0,786.3515355111955,747.2059259789457,0.25833047062864994,0.4276880796976984,2.003984149394873
829,276,16.0,805.9243402773203,747.2059259789457,0.08794819754518218,0.5647047453368126,5.250680805438261
830,276,32.0,786.3515355111955,727.6331212128208,0.07322086759285512,0.5476325489084207,8.028195697796702
831,277,8.0,801.6574987164366,742.2653725926593,0.18035592060232716,0.3773100616016427,2.0938742534485093
832,277,16.0,801.6574987164366,742.2653725926593,0.09883260783537792,0.5057380292837357,5.046408031071231
833,277,32.0,781.8601233418442,722.4679972180669,0.08505779934351362,0.4900813472242044,7.976727180141495
834,278,8.0,784.6080278706637,745.2880675743608,0.2605201762723581,0.41614101788645985,1.968364491458965
835,278,16.0,784.6080278706637,745.2880675743608,0.17039078649473374,0.5403090855399153,4.8177178746664255
836,278,32.0,784.6080278706637,725.6280874262093,0.07499474826692809,0.5257334920523773,8.194737497996336
837,279,8.0,793.604558366498,734.6254232332064,0.21118603042876902,0.30904218533886585,1.9471872457018853
838,279,16.0,793.604558366498,734.6254232332064,0.12222654729466718,0.4280848579213702,4.936888304409442
839,279,32.0,778.8597745831752,719.8806394498836,0.09008425145819832,0.4557499819975517,7.631061678020667
840,280,8.0,792.7805381940603,729.3475000369165,0.2198789974070873,0.2606741573033708,2.103020960659117
841,280,16.0,808.6387977333463,729.3475000369165,0.07706729820406552,0.3657983027432406,4.932498202904846
842,280,32.0,776.9222786547743,729.3475000369165,0.10274464721942808,0.5607845954878574,8.3900132498786
843,281,8.0,785.0037780167877,745.7233927350971,0.26666089665916565,0.41362298770988404,1.9363301584899584
844,281,16.0,785.0037780167877,745.7233927350971,0.16773132017034456,0.5468447541618273,5.259707072493187
845,281,32.0,765.3635853759424,726.0832000942519,0.151454506468444,0.5279107997998713,7.8181008877254135
846,282,8.0,795.4548267552376,752.2747051300826,0.20280390107976315,0.47997213514454895,1.9852939049346376
847,282,16.0,795.4548267552376,730.684644317505,0.12630131604792771,0.3761539972500491,5.185189326287841
848,282,32.0,773.86476594266,730.684644317505,0.11012649181733725,0.5765025369827771,7.929715309830505
849,283,8.0,801.2962171563338,742.2167801325145,0.1809572562068083,0.3811108267212695,2.099881600911712
850,283,16.0,801.2962171563338,742.2167801325145,0.10443253774963468,0.5106673161227472,4.9838142290876695
851,283,32.0,771.7564986444241,727.4469208765596,0.11960156527926005,0.5415154749199573,8.236744847845838
852,284,8.0,793.354557860495,746.3275394045897,0.21533413918148853,0.4253151441892592,2.096046507372878
853,284,16.0,793.354557860495,746.3275394045897,0.12839864537977747,0.5540396710208031,5.011579450440968
854,284,32.0,777.67888504186,730.6518665859546,0.09936874955670615,0.5777714731541244,7.988884653820542
855,285,8.0,796.6244865801845,738.457494181502,0.1976843180657245,0.3501617571939384,1.9393118654723598
856,285,16.0,796.6244865801845,738.457494181502,0.11841204654346338,0.47169257846875917,4.598748783242933
857,285,32.0,777.235489113957,719.0684967152745,0.10230578219226676,0.4420716566158212,8.297957929257228
858,286,8.0,805.950138471706,737.1785353078869,0.16200586915242535,0.3321249784222337,2.166865835828452
859,286,16.0,792.1958178389423,737.1785353078869,0.13612871769868357,0.45333983422720625,5.006407097254185
860,286,32.0,778.4414972061784,723.4242146751232,0.09643738977072311,0.4931216931216931,7.907175300733545
861,287,8.0,783.3639876232941,743.9196233022542,0.27349336057201223,0.3971739870616275,2.0352831452263023
862,287,16.0,783.3639876232941,743.9196233022542,0.1732921651871864,0.5235430335777692,5.115225325525871
863,287,32.0,783.3639876232941,724.1974411417343,0.08076674563859573,0.5097996984708163,8.10432801257995
864,288,8.0,791.9459101001278,728.9301859899501,0.22384615384615383,0.2505982905982906,2.0300805713607106
865,288,16.0,791.9459101001278,744.6841170174945,0.13459678978920905,0.5307484045639141,5.092404246851704
866,288,32.0,791.9459101001278,713.1762549624057,0.05763647950152234,0.3652198541386391,7.954593688998911
867,289,8.0,793.354557860495,730.6518665859546,0.21066502679434243,0.2711938856189054,1.898433479645076
868,289,16.0,793.354557860495,746.3275394045897,0.13081700907787863,0.5516483516483517,5.0762710742151915
869,289,32.0,777.67888504186,730.6518665859546,0.1000142979696883,0.5829282241921647,7.971437408134257
870,290,8.0,793.743338417307,746.5705272525971,0.21218091485352064,0.425989378105191,2.0299671712914815
871,290,16.0,793.743338417307,730.8462568643605,0.12671532846715328,0.3902676399026764,4.994754068525521
872,290,32.0,778.0190680290704,715.121986476124,0.09522760646108663,0.3969162995594714,7.247947997621009
873,291,8.0,787.4762326497065,748.4430928313078,0.2507996887697761,0.44194691795625485,1.968332115380665
874,291,16.0,787.4762326497065,728.9265229221085,0.15129186602870814,0.3615311004784689,4.798852004308891
875,291,32.0,767.9596627405072,728.9265229221085,0.14109284124362748,0.5575500825734185,8.147939503961663
876,292,8.0,799.9829819777226,742.5250447928869,0.18251014884979702,0.3886163734776725,2.009462132090531
877,292,16.0,780.830336249444,742.5250447928869,0.18606728192914557,0.5122556316363998,4.824531543028781
878,292,32.0,780.830336249444,723.3723990646083,0.08732913095828317,0.49458176924711383,7.8878885777472325
879,293,8.0,803.8558088716201,743.662537277139,0.16460799451020758,0.3989535083204666,1.901111771926924
880,293,16.0,803.8558088716201,743.662537277139,0.0926689027311931,0.5188308576904648,5.2594526751188955
881,293,32.0,783.791385006793,723.5981134123119,0.07572158641042251,0.5001799467357663,7.1578902419884525
882,294,8.0,783.5668409323856,734.6923566043287,0.2749612002069322,0.3132436627004656,1.9498231105329267
883,294,16.0,799.8583357084046,734.6923566043287,0.10950896336710834,0.4322876071706937,5.137859544193982
884,294,32.0,767.2753461563666,718.4008618283096,0.13881729667812143,0.4384306987399771,7.888443506986656
885,295,8.0,782.9178403186309,733.1073047795741,0.2710957722174288,0.29378774805867125,1.9758534043798797
886,295,16.0,799.5213521649832,733.1073047795741,0.10230547550432277,0.4048991354466859,5.083550896157107
887,295,32.0,782.9178403186309,716.5037929332218,0.0838395253566888,0.406695860997316,8.443850032655876
888,296,8.0,806.078820079302,727.8201230783775,0.15830182193193537,0.24355448607768992,2.023145925817707
889,296,16.0,786.5141458290708,747.3847973286086,0.15752366235271392,0.5560169982615414,5.06555196667493
890,296,32.0,786.5141458290708,727.8201230783775,0.07062226612106674,0.5590517849583745,7.727397112542415
891,297,8.0,794.3664154402422,731.6077954479482,0.21057162534435261,0.2807334710743802,2.0148044402408507
892,297,16.0,794.3664154402422,731.6077954479482,0.12832157696395788,0.3859310078268432,5.0039530124728175
893,297,32.0,778.6767604421688,715.9181404498746,0.09690196633187155,0.4062102136087141,8.006199402450214
894,298,8.0,786.173559101203,747.010151927954,0.2525514616848296,0.425964366026639,1.9774182796929731
895,298,16.0,786.173559101203,747.010151927954,0.16231073391841064,0.5490404089111776,5.101652134372282
896,298,32.0,786.173559101203,727.4284483413295,0.07280022929206076,0.5433505302378905,7.528324800770234
897,299,8.0,804.4221381055927,740.6351897549257,0.16565639071700727,0.3705403533079321,1.9556836481280442
898,299,16.0,788.475401017926,740.6351897549257,0.14783199146376952,0.49461635464157533,5.129252308804932
899,299,32.0,772.5286639302592,724.688452667259,0.11441827266238401,0.5084939329050678,7.581458192596229
900,300,8.0,785.6088188934784,746.3889376994571,0.26231044470949055,0.4259669449650707,2.067766585857298
901,300,16.0,785.6088188934784,746.3889376994571,0.1606162734713529,0.5508907077515648,5.192841273816599
902,300,32.0,785.6088188934784,726.7789971024463,0.07254985150615188,0.538113421015415,8.13384851074371
903,301,8.0,791.2754222072305,739.1271301707131,0.2257532343492229,0.3507857949118694,1.9396584523719975
904,301,16.0,791.2754222072305,739.1271301707131,0.13588918154326407,0.47985562384157643,5.069727511164269
905,301,32.0,791.2754222072305,721.7443661585407,0.06305481189234888,0.47808933352120614,8.164065447660908
906,302,8.0,782.8510424439161,733.8635373018902,0.2733102253032929,0.2977469670710572,2.059283107084348
907,302,16.0,799.1802108245913,733.8635373018902,0.10755529457819535,0.41475826972010177,5.004399099481284
908,302,32.0,782.8510424439161,717.534368921215,0.08253990980027204,0.42100365094137016,8.328471276572623
909,303,8.0,801.534160066265,743.7258687443322,0.18002571795970854,0.40034290612944706,2.0756900263998417
910,303,16.0,782.2647296256207,743.7258687443322,0.1834553158705701,0.5215716486902927,5.044799791257491
911,303,32.0,782.2647296256207,724.4564383036878,0.08171625700733075,0.5165301135546931,7.885464312624374
912,304,8.0,784.9323663757368,737.7350502348258,0.2603483959986202,0.33787512935495,2.0117757272085983
913,304,16.0,784.9323663757368,737.7350502348258,0.17139822325222093,0.46021629972962536,5.350464559148956
914,304,32.0,769.1999276620999,722.0026115211888,0.13166009322337754,0.4770168519182503,8.310327578296128
915,305,8.0,786.6205403338294,747.3567305233616,0.24465599307659022,0.43833838165296407,2.030353085056883
916,305,16.0,786.6205403338294,747.3567305233616,0.15703616352201258,0.5593553459119497,5.012604968358987
917,305,32.0,786.6205403338294,727.7248256181277,0.07028255004969473,0.5520374840266932,7.941707912276849
918,306,8.0,790.169480403708,736.33560002007,0.23734729493891799,0.31902268760907504,1.9842908514216575
919,306,16.0,808.114107198254,736.33560002007,0.08276458713832548,0.45073536479861576,4.901375955416726
920,306,32.0,790.169480403708,718.390973225524,0.062429537767756484,0.43806369785794813,8.071744474024953
921,307,8.0,797.6696995744079,740.3194073150341,0.1918296392872664,0.363754889178618,1.9658846352654114
922,307,16.0,783.3321265095644,740.3194073150341,0.17194748790839995,0.4936334024281907,4.730093502117577
923,307,32.0,783.3321265095644,725.9818342501908,0.08342230763755427,0.5229553704890028,8.324677551215538
924,308,8.0,792.44759680288,729.5433586266472,0.2267890852926034,0.2576797666037412,2.08110908761277
925,308,16.0,792.44759680288,745.2694181707054,0.13202247191011235,0.541263076327005,4.984120722520768
926,308,32.0,776.7215372588217,729.5433586266472,0.10088850673545428,0.5664946976210948,7.956560712894032
927,309,8.0,794.2931839598152,730.1193987418911,0.21482444733420025,0.2670134373645427,2.0114239824745637
928,309,16.0,794.2931839598152,730.1193987418911,0.12412200519580487,0.37544501106514,5.196547883590915
929,309,32.0,778.2497376553342,714.0759524374101,0.09645909645909646,0.3777203188967895,7.939295193900896
930,310,8.0,777.7217273671527,746.634007237808,0.31145431145431146,0.42634062634062636,1.99211287107912
931,310,16.0,793.2655874318249,746.634007237808,0.1303964757709251,0.5515418502202644,5.188588211609685
932,310,32.0,762.1778673024803,731.0901471731356,0.1638235082415605,0.5883538472612106,7.407805667009144
933,311,8.0,792.9398893294003,743.0733988706015,0.2151525658807212,0.395371012482663,2.036983319571251
934,311,16.0,792.9398893294003,726.4512353843352,0.13315243725167167,0.32978001744355073,5.0184757079324
935,311,32.0,776.317725843134,726.4512353843352,0.10247450616843756,0.5324823504243029,8.154062783906625
936,312,8.0,784.0436547152926,744.6672571034526,0.26896908104383777,0.4051330634742916,2.0211228438944504
937,312,16.0,784.0436547152926,744.6672571034526,0.16897319268363495,0.5358559953546889,4.922059811286814
938,312,32.0,784.0436547152926,724.9790582975326,0.07877291960507757,0.5096614950634697,8.140796964513635
939,313,8.0,786.30112669674,747.1504762830447,0.26182637324553804,0.4265291977127014,1.9876180484917967
940,313,16.0,786.30112669674,727.575151076197,0.1612223393045311,0.3407414503304914,4.819107985762179
941,313,32.0,786.30112669674,727.575151076197,0.07231622551428772,0.5467949168012357,8.09291446376922
942,314,8.0,796.2160708906569,739.0264927399473,0.1938731973717894,0.35796569673180306,2.0211108059045633
943,314,16.0,781.9186763529794,739.0264927399473,0.17594481686583116,0.4803264354415622,4.9349263032689885
944,314,32.0,767.621281815302,724.7290982022699,0.140928150095942,0.5088479852178239,7.925152029283041
945,315,8.0,792.3346906569396,744.927104865502,0.22038183244704035,0.4091186470229274,1.9998245780314463
946,315,16.0,792.3346906569396,729.1245762683561,0.13078196513779336,0.35806797156490405,4.839377750241305
947,315,32.0,776.5321620597938,713.3220476712102,0.10276029748283753,0.3674914187643021,7.890550886528306
948,316,8.0,796.6300907796857,732.9756181883994,0.19837566960428546,0.2977363055123553,2.0458151450180218
949,316,16.0,796.6300907796857,732.9756181883994,0.11210674978085126,0.40878542904451154,5.086228965983197
950,316,32.0,780.7164726318641,717.0620000405779,0.08527629233511587,0.4176827094474153,7.5629533730185825
951,317,8.0,790.0719192302467,737.7336004078899,0.22767780634104542,0.33787489288774636,2.0114973298840146
952,317,16.0,790.0719192302467,737.7336004078899,0.1390948107686305,0.45786188060866173,4.86304605193963
953,317,32.0,772.6258129561278,720.2874941337709,0.11234681589572855,0.4592335482042927,7.982775965622539
954,318,8.0,793.0534230390729,745.7656259779908,0.2169061707523246,0.41496196111580724,2.0340465199932654
955,318,16.0,793.0534230390729,745.7656259779908,0.1331162612526336,0.543669795058418,5.0620055885641815
956,318,32.0,777.2908240187122,730.00302695763,0.10041057408341136,0.5668803572714831,8.258377764396378
957,319,8.0,797.0199909334235,732.4845831224188,0.1936813186813187,0.28811813186813184,1.9851450657846863
958,319,16.0,797.0199909334235,732.4845831224188,0.11671554252199413,0.3986314760508309,5.268733307964389
959,319,32.0,775.5081883297553,732.4845831224188,0.107377752359165,0.5985130111524164,7.975761385811319
960,320,8.0,787.235436805497,746.1225742762132,0.2495904819380981,0.42408828347271316,2.0449017652254646
961,320,16.0,787.235436805497,746.1225742762132,0.15840140023337224,0.5518280824581875,5.190049529725853
962,320,32.0,787.235436805497,725.5661430115713,0.06855068337129841,0.5326025056947609,8.156695372550903
963,321,8.0,794.4106967260942,729.4838947839901,0.21483638855576495,0.2585232139797841,2.0842015725591265
964,321,16.0,794.4106967260942,729.4838947839901,0.12381139104009412,0.3668267816880698,5.061819820847611
965,321,32.0,772.7684294120595,729.4838947839901,0.11469154123383507,0.5699243869691187,7.64691727360201
966,322,8.0,801.9242877600295,743.0807720890176,0.17046435353012257,0.39806663214224064,2.0802905591252308
967,322,16.0,787.2134088422765,743.0807720890176,0.15768777034998033,0.5170074714903657,4.931854005567065
968,322,32.0,772.5025299245235,728.3698931712646,0.11643246343561801,0.5538428448523086,7.996612327228738
969,323,8.0,785.8730634711619,750.2399020916223,0.2562473164448261,0.45564620008587375,2.0025613114199734
970,323,16.0,803.6896441609316,732.4233214018526,0.09410153575271447,0.4022302650885259,4.863010976633268
971,323,32.0,768.0564827813921,714.6067407120828,0.13356188843654024,0.38740089993571886,7.416068759320614
972,324,8.0,799.4306841524033,734.1696713692158,0.18517566409597258,0.3030848329048843,2.088790237781681
973,324,16.0,783.1154309566064,734.1696713692158,0.16960202393694657,0.4165612532840323,5.0089296093247695
974,324,32.0,783.1154309566064,717.854418173419,0.08637443316778233,0.42856114590081335,7.739416466274894
975,325,8.0,804.2680080188152,745.2880675743608,0.16539792387543253,0.41098615916955017,1.9404719850473684
976,325,16.0,784.6080278706637,745.2880675743608,0.1650371529135706,0.535295267892061,5.175843283884664
977,325,32.0,784.6080278706637,725.6280874262093,0.07850467289719626,0.5194823867721065,7.815126088324126
978,326,8.0,793.9162868008733,739.9303818768194,0.20882174177303117,0.36111834679169924,1.947933531121821
979,326,16.0,775.9209851595219,739.9303818768194,0.21086977695529366,0.4865101782409662,4.638464884580267
980,326,32.0,775.9209851595219,721.935080235468,0.10146985727472839,0.47589292054249804,7.689287181685304
981,327,8.0,802.9487226145105,732.0116983205075,0.16908793948250667,0.2869423192641623,2.0625775086595595
982,327,16.0,785.2144665410099,749.7459543940083,0.16047822706065318,0.5866057542768274,4.909246604964492
983,327,32.0,785.2144665410099,714.2774422470068,0.07689548812854172,0.3845491715085001,8.268576445544843
984,328,8.0,791.0061930738987,743.587780486894,0.22278633508303933,0.40418208415798984,1.9333993697646359
985,328,16.0,791.0061930738987,743.587780486894,0.14107281177381875,0.5179124709527498,5.303494834264333
986,328,32.0,791.0061930738987,711.9755054288908,0.05982542048115819,0.3552622241146831,7.8583566515792524
987,329,8.0,792.5971424758797,730.2731588936468,0.21698277362101967,0.26753088567948496,2.0702201370730626
988,329,16.0,792.5971424758797,745.854154789205,0.1296875,0.545703125,5.1112475512358735
989,329,32.0,792.5971424758797,714.6921629980886,0.05867237687366167,0.38936473947180583,7.688287049156253
990,330,8.0,793.3772674558137,743.3649842882104,0.21731556484626774,0.39212612141799497,2.0382605504483604
991,330,16.0,793.3772674558137,743.3649842882104,0.13453988317533275,0.5096236713588049,5.237454436702863
992,330,32.0,776.706506399946,726.6942232323427,0.10268790084312171,0.5323917273185848,8.027370843867464
993,331,8.0,782.9995246861491,743.5187140713948,0.27651611805732756,0.39499872416432763,2.0481814067059654
994,331,16.0,782.9995246861491,743.5187140713948,0.17915404903780405,0.5205626648432158,5.1327016622819475
995,331,32.0,782.9995246861491,723.7783087640177,0.07964349376114083,0.4989661319073084,7.733367015998844
996,332,8.0,785.6088188934784,746.3889376994571,0.25591397849462366,0.4236559139784946,2.003611231791606
997,332,16.0,785.6088188934784,746.3889376994571,0.16091173617846752,0.5493695441319107,5.090281196145709
998,332,32.0,785.6088188934784,726.7789971024463,0.07109893279492356,0.5389385635996539,7.4746079863311525
999,333,8.0,793.743338417307,730.8462568643605,0.20891753026212662,0.28024035530784636,1.929756895377644
1000,333,16.0,793.743338417307,730.8462568643605,0.1331130975514963,0.3861251457442674,5.204278213242759
1001,333,32.0,793.743338417307,715.121986476124,0.05356125356125356,0.39444444444444443,7.772795590425604
1002,334,8.0,784.4462661059304,745.1101296331542,0.2638500042419615,0.4122338169169424,1.9877696960812485
1003,334,16.0,784.4462661059304,745.1101296331542,0.1730454063433915,0.5313795430444423,4.965249206073316
1004,334,32.0,784.4462661059304,725.442061396766,0.07920792079207921,0.517487000498611,8.29230593782305
1005,335,8.0,780.1875335128461,740.4255237807614,0.3007544581618656,0.3647119341563786,1.9891375723631881
1006,335,16.0,800.0685383788884,740.4255237807614,0.10609415615673438,0.4844517184942717,5.022153116649389
1007,335,32.0,780.1875335128461,720.5445189147191,0.08983232251159472,0.459507670353193,7.977888924850668
1008,336,8.0,803.7318535212125,744.6672571034526,0.16535903121268974,0.4132696571720962,2.0483835147085334
1009,336,16.0,803.7318535212125,744.6672571034526,0.09748336708128436,0.5318677080320123,4.963833560808161
1010,336,32.0,784.0436547152926,724.9790582975326,0.07575324860773953,0.5154933599885764,7.910410893058411
1011,337,8.0,797.3793452632838,731.6624793936254,0.18874286702403598,0.2785751340134878,1.963473975429234
1012,337,16.0,780.9501287958692,748.09169586104,0.18950980392156863,0.5633333333333334,4.789584645878295
1013,337,32.0,764.5209123284545,731.6624793936254,0.15241477272727272,0.5897017045454546,7.656500135897453
1014,338,8.0,792.4538459399618,745.2767088306342,0.21579311537796228,0.41411520498183707,2.089585291822107
1015,338,16.0,792.4538459399618,745.2767088306342,0.13229268292682927,0.5464390243902439,5.137088704605471
1016,338,32.0,776.728133570186,729.5509964608584,0.10001422677479016,0.5664390382700242,7.743193346693586
1017,339,8.0,783.7252810082624,745.332475265238,0.26590243061541113,0.4182037579727633,1.9657567063795203
1018,339,16.0,783.7252810082624,745.332475265238,0.1733541098558629,0.54002726918582,5.105607539240061
1019,339,32.0,783.7252810082624,726.1360723937257,0.0801772188080606,0.5313705873945976,8.208964397629082
1020,340,8.0,803.7318535212125,724.9790582975326,0.16295264623955433,0.22310236768802227,1.9210960648802575
1021,340,16.0,784.0436547152926,744.6672571034526,0.1738625363020329,0.5272991287512101,5.0608599870380395
1022,340,32.0,784.0436547152926,724.9790582975326,0.07791089748188536,0.51316450247507,8.042494990935612
1023,341,8.0,800.0685383788884,740.4255237807614,0.1811268579329416,0.358883511925337,1.9696600368001016
1024,341,16.0,800.0685383788884,740.4255237807614,0.10568006182380216,0.4937210200927357,5.048315081137787
1025,341,32.0,780.1875335128461,720.5445189147191,0.09307389716212419,0.4618572632762012,8.048830812434888
1026,342,8.0,796.4180617141508,730.4875772780184,0.19702116540371048,0.2658305025694626,1.9255597247062444
1027,342,16.0,779.9354406051177,746.9701983870515,0.19432610379550735,0.5615801704105344,5.112141323830178
1028,342,32.0,779.9354406051177,730.4875772780184,0.08818253569634785,0.583841572791849,7.736460094663988
1029,343,8.0,782.9995246861491,743.5187140713948,0.2724828722573931,0.3984043014482699,2.0076492313169974
1030,343,16.0,782.9995246861491,743.5187140713948,0.17929342492639844,0.5141315014720313,5.122306577298642
1031,343,32.0,782.9995246861491,723.7783087640177,0.07998572957545487,0.504102747056725,8.114815810994704
1032,344,8.0,801.3804863897683,743.5479308031255,0.17500213730016242,0.4001025904077969,1.990500770009469
1033,344,16.0,782.1029678608874,743.5479308031255,0.18056104306598184,0.5134334255235085,4.960389746330479
1034,344,32.0,782.1029678608874,724.2704122742446,0.08360454183843205,0.501120995154408,7.469980921573432
1035,345,8.0,793.6714664369476,731.0391992905078,0.2131556319862425,0.27480653482373174,2.0162461168734453
1036,345,16.0,793.6714664369476,746.6972660771178,0.13124817304881614,0.5546136607229855,5.235904281833206
1037,345,32.0,762.3553328637278,715.3811325038978,0.16583194212576516,0.400946021146355,7.9578828524009975
1038,346,8.0,787.235436805497,746.1225742762132,0.25643702157272097,0.41892832289492,1.9732424004407547
1039,346,16.0,787.235436805497,746.1225742762132,0.1574818401937046,0.5484745762711865,4.967921638757994
1040,346,32.0,787.235436805497,725.5661430115713,0.06844024887363227,0.5272831295144104,8.005825935542099
1041,347,8.0,800.3669637074324,735.3140130475849,0.1836165577342048,0.3125925925925926,1.9771747550855343
1042,347,16.0,800.3669637074324,735.3140130475849,0.10475821300513616,0.4362825855218529,5.1815719378854075
1043,347,32.0,784.1037260424706,719.0507753826231,0.07590948152391865,0.4399169292466342,7.827021638578471
1044,348,8.0,794.0208809364964,731.1854754989255,0.20968161707295913,0.2805586882970417,2.066199004215168
1045,348,16.0,794.0208809364964,746.8943268583182,0.12829268292682927,0.5580487804878049,5.147917520489312
1046,348,32.0,778.3120295771037,715.4766241395328,0.09599088513850317,0.39350566118350777,7.8842151862584355
1047,349,8.0,792.5971424758797,745.854154789205,0.217725897103329,0.4203199308257674,1.9823252170673467
1048,349,16.0,792.5971424758797,745.854154789205,0.12897560975609756,0.5369756097560976,5.07854395182447
1049,349,32.0,777.0161465803214,714.6921629980886,0.09825187299322155,0.3840884766321798,7.651498454646037
1050,350,8.0,805.0346265512367,745.9466246742993,0.1662061820065619,0.4182351925401485,2.0143728755013712
1051,350,16.0,785.3386259255908,745.9466246742993,0.15932336742722267,0.5466168371361133,4.950560934930746
1052,350,32.0,785.3386259255908,726.2506240486534,0.07553389709044002,0.5279489752042426,7.722593207337622
1053,351,8.0,788.5874935794378,753.1502362258516,0.24645251153477846,0.4855053538782972,1.9683713853358054
1054,351,16.0,788.5874935794378,735.4316075490585,0.14598679804840717,0.44111738256959726,5.043082620903334
1055,351,32.0,788.5874935794378,717.7129788722654,0.06670924703711589,0.4321197927755305,7.817157816611575
1056,352,8.0,787.5930897332839,734.8633767798277,0.24856481878159542,0.3110273327049953,2.129794576826291
1057,352,16.0,805.1696607177694,734.8633767798277,0.08919101340275769,0.43303442291003763,5.213565547766226
1058,352,32.0,787.5930897332839,717.2868057953423,0.0675724246998778,0.4225433110488103,7.879823195470892
1059,353,8.0,785.6088188934784,746.3889376994571,0.2603473602350298,0.42383133154756764,1.9894402902481656
1060,353,16.0,785.6088188934784,746.3889376994571,0.16590622269682556,0.5492670614503447,4.987709321675465
1061,353,32.0,785.6088188934784,726.7789971024463,0.07601001072577762,0.5417947801215588,8.059518291446302
1062,354,8.0,794.0188155121511,731.4637370490899,0.21377219575573841,0.2810740580337809,2.0086756086304742
1063,354,16.0,794.0188155121511,731.4637370490899,0.13152037162489114,0.38594793380431625,5.077599581057414
1064,354,32.0,778.3800458963858,715.8249674333246,0.09635005029458256,0.40077597355941946,8.225099756581393
1065,355,8.0,791.0061930738987,743.587780486894,0.22961932904571528,0.3885798713714584,2.014352737875892
1066,355,16.0,791.0061930738987,743.587780486894,0.13841945882582787,0.5213441437921266,4.802466919077605
1067,355,32.0,775.200055544897,727.7816429578924,0.10633180049522462,0.5545808277325787,8.002861580271107
